Day,0.0bxm_0.0otv_1.0znv,0.0bxm_0.1otv_0.9znv,0.0bxm_0.2otv_0.8znv,0.0bxm_0.3otv_0.7znv,0.0bxm_0.4otv_0.6znv,0.0bxm_0.5otv_0.5znv,0.0bxm_0.6otv_0.4znv,0.0bxm_0.7otv_0.3znv,0.0bxm_0.8otv_0.2znv,0.0bxm_0.9otv_0.1znv,0.0bxm_1.0otv_0.0znv,0.1bxm_0.0otv_0.9znv,0.1bxm_0.1otv_0.8znv,0.1bxm_0.2otv_0.7znv,0.1bxm_0.3otv_0.6znv,0.1bxm_0.4otv_0.5znv,0.1bxm_0.5otv_0.4znv,0.1bxm_0.6otv_0.3znv,0.1bxm_0.7otv_0.2znv,0.1bxm_0.8otv_0.1znv,0.1bxm_0.9otv_0.0znv,0.2bxm_0.0otv_0.8znv,0.2bxm_0.1otv_0.7znv,0.2bxm_0.2otv_0.6znv,0.2bxm_0.3otv_0.5znv,0.2bxm_0.4otv_0.4znv,0.2bxm_0.5otv_0.3znv,0.2bxm_0.6otv_0.2znv,0.2bxm_0.7otv_0.1znv,0.2bxm_0.8otv_0.0znv,0.3bxm_0.0otv_0.7znv,0.3bxm_0.1otv_0.6znv,0.3bxm_0.2otv_0.5znv,0.3bxm_0.3otv_0.4znv,0.3bxm_0.4otv_0.3znv,0.3bxm_0.5otv_0.2znv,0.3bxm_0.6otv_0.1znv,0.3bxm_0.7otv_0.0znv,0.4bxm_0.0otv_0.6znv,0.4bxm_0.1otv_0.5znv,0.4bxm_0.2otv_0.4znv,0.4bxm_0.3otv_0.3znv,0.4bxm_0.4otv_0.2znv,0.4bxm_0.5otv_0.1znv,0.4bxm_0.6otv_0.0znv,0.5bxm_0.0otv_0.5znv,0.5bxm_0.1otv_0.4znv,0.5bxm_0.2otv_0.3znv,0.5bxm_0.3otv_0.2znv,0.5bxm_0.4otv_0.1znv,0.5bxm_0.5otv_0.0znv,0.6bxm_0.0otv_0.4znv,0.6bxm_0.1otv_0.3znv,0.6bxm_0.2otv_0.2znv,0.6bxm_0.3otv_0.1znv,0.6bxm_0.4otv_0.0znv,0.7bxm_0.0otv_0.3znv,0.7bxm_0.1otv_0.2znv,0.7bxm_0.2otv_0.1znv,0.7bxm_0.3otv_0.0znv,0.8bxm_0.0otv_0.2znv,0.8bxm_0.1otv_0.1znv,0.8bxm_0.2otv_-0.0znv,0.9bxm_0.0otv_0.1znv,0.9bxm_0.1otv_-0.0znv,1.0bxm_0.0otv_0.0znv
282,0.9020102808763314,0.9024226789488407,0.9020461504015256,0.9023016550300453,0.9025665716171961,0.9029573844368586,0.9034979913667426,0.9039468569817747,0.9039257026932893,0.9033596468982238,0.9027142136833919,0.9038048096493149,0.904034830522671,0.9038704716749852,0.9036261209731737,0.9035568962189825,0.903881995983598,0.9047419123200295,0.9059444166606774,0.9068556688278154,0.9068574197447097,0.9051803322234973,0.9038830168603635,0.902874776158456,0.902253424751816,0.9019936616251137,0.9021444549007542,0.9028406253923149,0.9042037054653084,0.9061103715614599,0.9024301797665328,0.9014974264827783,0.9009997966940558,0.9007344148719705,0.9006239915543579,0.900670279442074,0.9009405970001567,0.9015758795252683,0.9007127622916853,0.9004598019793374,0.9003162519215426,0.9002310936825811,0.9001876679445681,0.9001874822006313,0.9002510032891639,0.9002800039464431,0.9001962089817029,0.9001399435896714,0.9001018707790766,0.9000777840648464,0.9000670695787687,0.9001603432464097,0.900115787450013,0.9000837793414673,0.9000608790930115,0.9000449057702867,0.9001093452073549,0.9000796444259651,0.9000579687316139,0.9000422088329542,0.900080028569606,0.9000584976395084,0.9000427166580237,0.9000606129470259,0.9000443948625431,0.900046831999293
283,0.9018983267004588,0.9023029008119122,0.9019370115228507,0.9021833227522502,0.9024392455740045,0.9028163565637514,0.9033358711624574,0.9037621917828838,0.9037320992946579,0.9031807826425676,0.9025540465508916,0.9036282060845725,0.9038623108548977,0.9037142053504184,0.903486253857071,0.9034260121637714,0.9037465809098887,0.9045830944288571,0.9057428455144895,0.9066046418583472,0.9065760070916402,0.9050103590678393,0.9037614524897657,0.9027863203017921,0.902185137232954,0.9019350573039028,0.902085218222123,0.902768140274681,0.9041005674603643,0.9059539236182079,0.9023656481468814,0.9014557255648904,0.9009710169363573,0.9007129293356894,0.9006059182807092,0.9006520186879747,0.9009176698399967,0.9015415489667273,0.9006928157997597,0.900446371908124,0.9003067527792384,0.9002239942527617,0.9001818482252857,0.9001818529203335,0.9002441581677345,0.9002718572388126,0.9001903775154314,0.9001356892667973,0.9000986938916742,0.9000752953682846,0.900064900326734,0.900155680910245,0.9001123457724146,0.9000812285928685,0.9000589766400364,0.9000434620283737,0.9001061404060445,0.9000772526770122,0.9000561838921711,0.9000408755104187,0.900077645288335,0.9000567111093795,0.9000413786988544,0.9000587735494412,0.9000430129122677,0.9000453824869769
284,0.9017923058027949,0.9021886165212307,0.901833313137354,0.9020705837757688,0.9023176298788467,0.9026813317942802,0.9031804182649532,0.9035852256206375,0.903547136091966,0.9030107080399433,0.902402798407752,0.903459024050337,0.9036962721351245,0.90356329615625,0.9033508104694364,0.9032989530669495,0.9036148066484353,0.9044282725682378,0.9055464204139004,0.9063608521553693,0.9063042639145165,0.9048446566732374,0.9036426759410446,0.9026997979060964,0.9021182874031699,0.9018776192195805,0.9020270313474718,0.9026967264239951,0.9039987559114872,0.9057996298951162,0.9023022068486268,0.9014147874918066,0.9009427944671156,0.90069187333823,0.9005882018898309,0.9006340819754679,0.9008950613452125,0.9015075506562303,0.9006732398825261,0.9004332119093776,0.9002974555103554,0.9002170524746594,0.9001761602899832,0.9001763450950468,0.9002374378473487,0.9002638741233057,0.9001846684882746,0.9001315283868364,0.9000955901945428,0.9000728666348701,0.9000627843235576,0.9001511123852183,0.9001089764709709,0.9000787340269286,0.9000571181725706,0.900042053402369,0.9001030009646886,0.9000749120829427,0.9000544390698573,0.9000395735158526,0.9000753120626411,0.9000549639507878,0.900040071629886,0.9000569741581412,0.9000416624738402,0.900043965652781
285,0.9016919243044024,0.9020796051710398,0.9017348100477246,0.9019632066251663,0.9022015080433676,0.9025521007357445,0.9030314120521156,0.9034156978258233,0.9033704877537697,0.9028490419941947,0.9022600132857495,0.9032970007613083,0.9035365257120473,0.9034176166911125,0.9032197060609367,0.9031756615015746,0.9034866331419557,0.9042774161871692,0.9053551016690411,0.9061242036788626,0.9060419742724871,0.9046831868899591,0.9035266749908308,0.902615205437967,0.9020528751948509,0.9018213501338102,0.9019699022805275,0.9026264025253646,0.9038983079278972,0.9056475489314653,0.9022398656270594,0.9013746162646805,0.9009151306778108,0.900671247209578,0.9005708427243162,0.9006164710172139,0.9008727769602436,0.9014738981303535,0.9006540358953309,0.900420321963224,0.9002883595447205,0.9002102675606832,0.9001706033440199,0.9001709582042464,0.9002308426505691,0.9002560545270459,0.9001790815655537,0.9001274604856316,0.900092559158409,0.9000704973094056,0.9000607210312993,0.9001466375967491,0.9001056793322799,0.9000762953537083,0.90005530336319,0.9000406795485515,0.9000999267951528,0.9000726224586951,0.9000527340310681,0.9000383025977244,0.9000730287552413,0.9000532559699906,0.9000387952320801,0.9000552146033092,0.9000403433439773,0.900042581304681
286,0.9015969014271256,0.9019756523759883,0.901641266265475,0.9018609671199737,0.9020906691022217,0.9024284582230997,0.9028886356326135,0.9032533524721628,0.90320183699062,0.9026954162536657,0.9021252551808324,0.903141879425522,0.9033828848257385,0.9032770389996295,0.9030928540918841,0.9030560776012629,0.9033620172706516,0.9041304906553743,0.9051688440686325,0.9058945942719544,0.9057889190699909,0.9045259076352773,0.9034134343453707,0.9025325370844549,0.901988898788997,0.9017662513145058,0.9019138375063271,0.9025571853504541,0.9037992576662418,0.9054977341084574,0.9021786326224573,0.9013352148768009,0.9008880262909864,0.9006510507993392,0.9005538407324141,0.9005991871290066,0.9008508216296885,0.9014406041722818,0.9006352047494548,0.9004077017649814,0.9002794641223798,0.9002036385896433,0.9001651764874712,0.9001656916243164,0.9002243727674881,0.9002483982113356,0.9001736163002881,0.9001234850221528,0.9000896002007747,0.9000681867981862,0.9000587098797702,0.9001422563780576,0.9001024540779554,0.90007391223787,0.9000535318531303,0.9000393401017477,0.9000969177462225,0.9000703835743563,0.9000510685106988,0.9000370624827324,0.9000707951898423,0.9000515869405595,0.9000375492635044,0.9000534946808229,0.9000390552951005,0.9000412292246207
287,0.9015069690079391,0.9018765555471748,0.9015524548058096,0.9017636483176272,0.9019849076746674,0.9023102034673243,0.9027518760597516,0.9030979386109458,0.9030408746884431,0.9025494752701608,0.9019981074929986,0.9029934093638688,0.9032351648761593,0.9031414348739856,0.9029701665141058,0.9029401393158483,0.9032409131023512,0.9039874575506774,0.9049875972811409,0.9056719162586695,0.905544876937874,0.9043727731937603,0.9033029358254511,0.9024517848719027,0.9019263546975367,0.901712322598695,0.9018588420443613,0.9024890898078488,0.9037016363925174,0.9053502337753687,0.9021185144159962,0.9012965853505774,0.9008614813863177,0.9006312834962971,0.9005371954837567,0.9005822312430884,0.9008291998093335,0.9014076808191589,0.9006167469282138,0.9003953507368391,0.9002707683022352,0.9001971645134224,0.9001598787206344,0.9001605446334763,0.9002180282603798,0.9002409047783974,0.9001682721381874,0.9001196013822652,0.90008671268884,0.9000659344713757,0.9000567502686312,0.9001379684738604,0.9000993003675077,0.9000715843009041,0.9000518032540159,0.9000380346766839,0.9000939736062161,0.9000681951572127,0.9000494422137448,0.9000358528770472,0.9000686111461123,0.9000499566049736,0.9000363334605778,0.9000518141538089,0.9000377980766179,0.9000399091698457
288,0.9014218710375029,0.9017821147090657,0.9014681574743171,0.9016710404403551,0.9018840240051682,0.9021971401782565,0.9026209245171344,0.902949210472063,0.9028873000056665,0.902410876030538,0.9018781724485939,0.9028513461021382,0.9030931836648101,0.9030106761344581,0.9028515540378449,0.9028277826563605,0.9031232721343442,0.9038482749384465,0.904811306244182,0.9054560570164037,0.9053096249083926,0.9042237345076334,0.9031951585474596,0.9023729387832758,0.9018652378450754,0.9016595624553145,0.9018049195022013,0.9024221289949076,0.9036054725473793,0.9052050913815458,0.9020595160860654,0.9012587287747341,0.900835495426749,0.9006119442479761,0.9005209061851033,0.9005656039215909,0.9008079154775857,0.9013751393704662,0.9005986625031506,0.9003832680395277,0.9002622709706325,0.9001908441635842,0.9001547089494736,0.9001555164166695,0.9002118090683782,0.9002335736781141,0.9001630484226211,0.9001158088824669,0.9000838959423877,0.9000637396653419,0.9000548415694528,0.9001337735440907,0.9000962178012102,0.9000693111233352,0.900050117149564,0.900036762868674,0.9000910941055962,0.9000660568937899,0.9000478548168862,0.9000346734675362,0.9000664763603877,0.9000483646762004,0.9000351475393003,0.9000501727542299,0.900036571416189,0.9000386208742241
289,0.9013413632102798,0.901692133539118,0.9013881646471312,0.9015829407877796,0.9017878239847446,0.9020890766660344,0.9024955764779649,0.9028069276337333,0.9027408204371375,0.9022792878643129,0.901765070507304,0.9027154514378085,0.9029567616110016,0.9028846348896468,0.9027369263839448,0.902718941929312,0.9030090435267266,0.90371289764277,0.9046399115417045,0.9052468995229939,0.9050829389142829,0.9040787394570188,0.9030900791002971,0.9022959868737552,0.9018055416498989,0.9016079680477841,0.9017520721294591,0.9023563142509029,0.903510791814492,0.9050623456135286,0.9020016412648438,0.9012216453416088,0.9008100672846289,0.9005930315801616,0.9005049716960613,0.9005493053700643,0.9007869721472738,0.9013429903973734,0.9005809511502808,0.9003714525839628,0.9002539708498872,0.9001846762579052,0.9001496659909923,0.9001506060704019,0.9002057150121692,0.9002264042147529,0.9001579443995565,0.9001121067735842,0.9000811492366253,0.9000616016849476,0.9000529831277307,0.900129671167621,0.9000932059229498,0.9000670922469068,0.9000484730972641,0.9000355242581773,0.9000882789195717,0.9000639684318772,0.9000463059700545,0.9000335239229681,0.900064390528142,0.900046810839262,0.9000339911964657,0.9000485701844761,0.9000353750209756,0.9000373640495521
290,0.9012652124794326,0.901606421981489,0.9013122750460822,0.9014991536368697,0.9016961191547433,0.9019858259227937,0.9023756318397164,0.9026708551631155,0.9026011518477339,0.9021543922304036,0.9016584397577486,0.9025854934836992,0.902825721944184,0.9027631837771648,0.9026261925216011,0.9026135499603146,0.902898174327115,0.9035812775090764,0.9044733497685776,0.9050443228783703,0.9048645943280189,0.9039377331299027,0.902987671717895,0.902220915384374,0.9017472581040572,0.9015575352962152,0.9017003008719292,0.9022916552112541,0.9034176171915858,0.9049220305366006,0.9019448921950545,0.9011853343844706,0.9007851952677899,0.9005745436163397,0.9004893905447541,0.9005333354510648,0.9007663728777754,0.9013112437530015,0.9005636121663506,0.9003599030428296,0.9002458665067309,0.9001786594068248,0.9001447485785267,0.9001458126075251,0.9001997457986872,0.9002193955536602,0.9001529592224548,0.9001084942444239,0.9000784718049799,0.9000595198057953,0.9000511742648589,0.9001256608581105,0.9000902642230543,0.9000649271767387,0.9000468706300307,0.9000343184081331,0.9000855276706886,0.9000619293825343,0.9000447952979784,0.900032403895198,0.9000623533065265,0.9000452947527808,0.9000328641108558,0.9000470061189477,0.9000342085788734,0.9000361383868402
291,0.9011931966183659,0.9015247969215684,0.9012402955105973,0.9014194901307743,0.9016087266945936,0.9018872056852001,0.9022608950358681,0.9025407637299124,0.902468018478396,0.9020358824858988,0.9015579353058202,0.9024612466904753,0.9026998908737398,0.9026461961855727,0.9025192608919991,0.9025115383070863,0.9027906096866373,0.9034533636579696,0.9043115538822882,0.9048482028008983,0.9046543665753127,0.9038006580817153,0.9028879084471209,0.90214770885351,0.9016903778523762,0.9015082589391165,0.9016496054257714,0.9022281598626648,0.9033259690638938,0.9047841757400974,0.9018892697867684,0.9011497944147633,0.9007608771455123,0.9005564780970132,0.9004741609434018,0.900517693697768,0.900746120287432,0.901279908583542,0.900546644485075,0.9003486178620953,0.900237956360665,0.900172792119798,0.9001399553669513,0.9001411349619552,0.9001939010258077,0.900212546727914,0.9001480919571192,0.900104970425372,0.9000758628418409,0.9000574932764215,0.9000494142800535,0.9001217420427337,0.9000873921410925,0.9000628153834552,0.9000453092578259,0.9000331448660067,0.9000828399314025,0.9000599393220755,0.9000433224017065,0.9000313130203277,0.9000603643166155,0.9000438160505064,0.9000317659444115,0.9000454802056223,0.9000330717597221,0.9000349435575808
292,0.9011251037922066,0.901447082106757,0.9011720407697839,0.9013437681579533,0.9015254693950252,0.9017930384788166,0.9021511751263289,0.9024164296949875,0.9023411529271426,0.9019234636394939,0.9014632286607804,0.9023424918498768,0.9025790977376116,0.9025335464583277,0.9024160396181815,0.9024128374619438,0.9026862930671464,0.9033291027301028,0.9041544535415178,0.9046584120986346,0.9044520316951,0.9036674545844581,0.9027907593108933,0.9020763502260579,0.9016348902702531,0.9014601325944714,0.9015999842916006,0.9021658345989881,0.9032358652796569,0.9046488064858341,0.9018347736740867,0.901115023159191,0.9007371101743213,0.9005388323988606,0.9004592808037865,0.9005023793275786,0.9007262165662133,0.9012489933401734,0.9005300466933188,0.9003375952724184,0.9002302386922083,0.9001670728115453,0.9001352849377925,0.9001365719933226,0.9001881801870247,0.9002058566449247,0.9001433415864856,0.9001015343919403,0.9000733215052517,0.90005552132044,0.9000477024522308,0.9001179140670676,0.9000845890686415,0.9000607563052815,0.9000437884692496,0.9000320031627377,0.9000802152266293,0.9000579977940305,0.9000418868601042,0.9000302509198437,0.9000584231454235,0.9000423743428189,0.9000306963433841,0.9000439920675847,0.9000319642164966,0.9000337792149951
293,0.9010607321407874,0.9013731071144698,0.9011073332262118,0.9012718122229282,0.9014461756181402,0.9017031516457742,0.9020462858681182,0.9022976351759395,0.9022202961074712,0.9018168520920227,0.9013740071247596,0.9022290160804326,0.9024631751311044,0.9024251100805222,0.9023164367015324,0.9023173770439232,0.9025851664396481,0.9032084391219648,0.9040019754314446,0.904474821115818,0.9042573667885995,0.9035380608653752,0.9026961924663455,0.902006820960127,0.9015807835401047,0.9014131488200708,0.9015514348283592,0.9021046842776433,0.9031473212273934,0.904515943859044,0.9017814022715468,0.9010810175965716,0.9007138911235654,0.9005216035537007,0.9004447477525741,0.9004873912557081,0.9007066634885974,0.9012185057917182,0.9005138170471896,0.9003268333004457,0.9002227116510271,0.9001614998081934,0.9001307358042413,0.9001321224915451,0.9001825826761081,0.9001993240929678,0.9001387070153485,0.900098185168249,0.9000708469195421,0.9000536031386325,0.900046038041833,0.9001141762170596,0.9000818543520199,0.9000587493501044,0.9000423077330985,0.9000308928183869,0.9000776530362703,0.9000561043110753,0.9000404882313259,0.9000292172017303,0.9000565293478281,0.9000409692182074,0.9000296549394622,0.9000425413073615,0.9000308855864726,0.9000326449952551
294,0.900999889373216,0.901302707349946,0.9010460026800374,0.9012034533098691,0.9013706792456435,0.9016173773572652,0.9019460457677875,0.9021841680914644,0.9021051971864134,0.9017157753663169,0.9012899731887758,0.9021206127973228,0.9023519590171444,0.9023207638491935,0.9022203602052695,0.9022250859806821,0.902487170473952,0.9030913152124944,0.9038540435756818,0.9042972981549636,0.9040701504058963,0.9034124133351982,0.9026041743579165,0.9019391011311282,0.9015280447263491,0.9013672991729904,0.9015039533068535,0.9020447122764241,0.9030603499146445,0.9043856049212435,0.9017291528301368,0.90104777399438,0.9006912163007305,0.9005047882672315,0.9004305591464653,0.9004727281086927,0.9006874624266274,0.9011884530379812,0.9004979534880124,0.9003163297799684,0.9002153732639325,0.9001560713532931,0.9001263064160603,0.9001277851813175,0.9001771077917292,0.9001929477476435,0.9001341870750177,0.9000949217304459,0.9000684381779038,0.9000517379109827,0.9000444202926059,0.9001105277231927,0.9000791872949789,0.9000567938974949,0.9000408664998886,0.9000298133432103,0.9000751527977062,0.9000542583569349,0.9000391260542554,0.9000282114615551,0.9000546824484519,0.9000396002447216,0.9000286413508729,0.9000411275037747,0.9000298354923699,0.9000315405186836
295,0.9009423923738131,0.9012357235027793,0.9009878860904346,0.901138528740132,0.90129881961647,0.9015355526122327,0.9018502781169948,0.9020758221862469,0.9019956135043683,0.9016199718284289,0.9012108439359464,0.9020170816679509,0.9022452888192254,0.902220386027984,0.9021277184253511,0.9021358926803659,0.9023922447195922,0.9029776715804726,0.9037105796348287,0.9041257098750181,0.9038901629229567,0.9032904468060288,0.9025146698652706,0.9018731695331327,0.9014766598488152,0.9013225742681178,0.9014575349628448,0.9019859205505388,0.902974962047914,0.9042578028644727,0.9016780214928272,0.9010152879449165,0.9006690815764467,0.9004883829375131,0.9004167120871529,0.900458388237829,0.9006686143631143,0.9011588415237164,0.9004824536581564,0.9003060823629274,0.9002082214427395,0.9001507856137134,0.9001219951643799,0.9001235587265165,0.9001717547420488,0.90018672617825,0.9001297805278957,0.9000917430100578,0.9000660943449017,0.9000499247986542,0.9000428484333198,0.9001069677580347,0.9000765871613512,0.9000548893006917,0.9000394642033415,0.9000287642374241,0.9000727139082572,0.9000524593882518,0.9000377998499178,0.9000272332835293,0.9000528819435268,0.9000382669713952,0.9000276551834596,0.9000397502108616,0.9000288135434678,0.9000304653909267
296,0.900888066819445,0.9011720031029601,0.9009328273778476,0.9010768820247838,0.901230441454959,0.9014575192234482,0.9017588110125815,0.9019723970380267,0.9018913104786964,0.9015291904020791,0.9011363504533288,0.9019182285546843,0.9021430074982235,0.9021238564869227,0.9020384200492174,0.9020497251936419,0.9023003277780923,0.9028674472126823,0.9035715031916579,0.9039599216660879,0.903717186907756,0.9031720946989534,0.9024276424459723,0.9018090037773981,0.9014266139544838,0.9012789638356341,0.9014121740495912,0.901928309689739,0.9028911661135366,0.9041325471663884,0.9016280033495093,0.9009835544010348,0.9006474824091447,0.9004723836731668,0.9004032034360603,0.9004443697324984,0.9006501199049493,0.9011296770531655,0.9004673149166879,0.9002960885302481,0.9002012539919731,0.9001456406854021,0.9001178003863802,0.9001194417345105,0.9001665226492597,0.9001806578540621,0.9001254860719743,0.9000886478972674,0.9000638144589219,0.9000481629459123,0.900041321679442,0.9001034954365982,0.9000740531776527,0.9000530348885408,0.9000381002618336,0.9000277449916596,0.9000703357276068,0.9000507068364205,0.90003650912286,0.900026282241538,0.9000511273027293,0.9000369689296387,0.9000266960317291,0.9000384089649635,0.9000278193366954,0.9000294192040998
297,0.9008367468084051,0.90111139992195,0.9008806772112316,0.9010183627130606,0.9011653947906504,0.9013831237943752,0.9016714773624378,0.9018736980484104,0.9017920614929145,0.9014431902780033,0.9010662372551335,0.9018238654461227,0.9020449616142249,0.902031056828078,0.901952374302801,0.9019665113661243,0.9022113574666741,0.9027605797028649,0.9034367320230116,0.9037997980013198,0.9035510074489269,0.9030572892415203,0.9023430542728637,0.9017465803879787,0.9013778911874771,0.9012364567773715,0.9013678638897468,0.9018718789753926,0.9028089684592226,0.9040098437457214,0.9015790924912389,0.900952567711371,0.9006264138693281,0.9004567863112645,0.9003900298288434,0.9004306704333634,0.9006319792964983,0.9011009648051157,0.9004525343548229,0.9002863456024907,0.9001944686164167,0.9001406345990096,0.9001137203698523,0.9001154327603745,0.9001614105540788,0.9001747411505064,0.9001213023452412,0.9000856352441171,0.9000615975345558,0.900046451481983,0.9000398392347504,0.90010010982014,0.9000715845356336,0.9000512299673936,0.900036774079807,0.9000267550881537,0.9000680175801835,0.9000490001093826,0.9000352533624966,0.9000253579001434,0.9000494179709738,0.900035705634601,0.9000257634798757,0.9000371032873273,0.900026852457695,0.9000284015379065
298,0.9007882745009533,0.9010537728564574,0.9008312927649137,0.9009628262376302,0.9011035348707038,0.901312217681798,0.901588114878379,0.9017795364189111,0.9016976477732107,0.901361740619733,0.9010002617192194,0.9017338103781631,0.9019510013744602,0.9019418704978264,0.9018694910862505,0.9018861789814354,0.9021252709735331,0.9026570054415292,0.9033061823585286,0.903645202766549,0.9033914124384015,0.9029459616552342,0.90226086636612,0.9016858748943442,0.9013304748572202,0.9011950412219718,0.9013245969265292,0.9018166264373736,0.9027283733760352,0.9038896951176357,0.9015312820636884,0.9009223216550188,0.9006058706634229,0.9004415864348833,0.9003771876896339,0.9004172879454095,0.9006141924330444,0.9010727093484218,0.900438108811158,0.900276850750303,0.900187862928492,0.900135765325367,0.9001097533576365,0.9001115303110039,0.9001564174201787,0.9001689743552266,0.9001172279299955,0.9000827038676321,0.9000594425649133,0.9000447895228557,0.900038400292897,0.9000968099207939,0.9000691803947772,0.9000494738229557,0.9000354850491382,0.9000257940020688,0.9000657587575003,0.9000473385933863,0.9000340320444224,0.9000244598155575,0.9000477533701784,0.9000344765864988,0.9000248571027721,0.9000358326837682,0.9000259124818542,0.9000274119607271
299,0.9007424997715286,0.9009989861383932,0.9007845374766482,0.900910133757454,0.9010447220658798,0.9012446569478704,0.9015085660571784,0.9016897291136006,0.9016078582538758,0.9012846202671855,0.9009381935374364,0.901647887346047,0.9018609806683838,0.9018561828864661,0.9017896810988106,0.9018086558951557,0.9020420050048226,0.9025566597966965,0.9031797691263596,0.9034959995683641,0.9032381928207792,0.9028380423332458,0.9021810387199686,0.9016268619209542,0.9012843475047128,0.9011547045787776,0.9012823647740755,0.9017625489106407,0.9026493831805752,0.9037721005485612,0.9014845643197303,0.9008928094756036,0.9005858471571768,0.900426779390307,0.9003646732450061,0.9004042196508165,0.9005967588742523,0.9010449146579446,0.9004240348866579,0.9002676010046625,0.9001814344554623,0.9001310307808204,0.9001058975519346,0.9001077328491247,0.9001515421385571,0.900163355674029,0.9001132613570636,0.9000798525528645,0.9000573485238692,0.9000431761730234,0.9000370040389112,0.9000935947054529,0.9000668398847432,0.900047765722091,0.9000342325504703,0.9000248612025992,0.900063558520447,0.9000457216547006,0.9000328446316896,0.9000235875365852,0.9000461329009963,0.9000332812719102,0.9000239764669352,0.9000345966448022,0.9000249989753114,0.9000264500306787
300,0.9006992798725696,0.9009469095266603,0.9007402808257302,0.9008601519989667,0.9009888217709503,0.9011803023047611,0.9014326781508426,0.9016040988096868,0.9015224894331301,0.9012116174393102,0.9008798141802659,0.9015659262084904,0.9017747570908873,0.9017738814158857,0.9017128559533015,0.9017338701599298,0.9019614959235013,0.9024594772856952,0.903057406186069,0.903352052021269,0.9030911428212123,0.9027334610084364,0.9021035304240836,0.9015695152737406,0.9012394909668561,0.9011154335904006,0.9012411582669108,0.9017096420913935,0.902571998297155,0.9036570562100953,0.9014389306710813,0.9008640239147068,0.9005663373985769,0.9004123603038525,0.9003524825376547,0.9003914627216405,0.9005796778576244,0.9010175841308513,0.9004103089593756,0.9002585932668958,0.900175180646458,0.9001264288324106,0.9001021511184932,0.9001040387971948,0.9001467835318354,0.9001578832367049,0.9001094011099152,0.900077080055852,0.9000553143682397,0.9000416105271619,0.9000356496506527,0.9000904630989,0.9000645621077523,0.9000461049145745,0.9000330159544997,0.9000239561538871,0.9000614161015341,0.9000441486412912,0.9000316905760488,0.9000227406055371,0.9000445559444925,0.9000321191650354,0.9000231211314591,0.9000333946469045,0.9000241114959299,0.9000255152966434
301,0.9006584791098577,0.9008974180197331,0.9006983981229923,0.9008127530962371,0.9009357043003461,0.9011190190562824,0.9013603031271531,0.9015224738372387,0.9014413452207174,0.9011425294369033,0.9008249163765963,0.9014877625849175,0.9016921919545879,0.901694855615983,0.9016389282806473,0.9016617501420005,0.9018836798802244,0.9023653917381295,0.9029390065489505,0.9032132240146509,0.902950060151218,0.9026321469121105,0.9020282997796839,0.9015138080234679,0.9011958864387881,0.901077214383914,0.9012009675084668,0.901657900592694,0.9024962173397603,0.9035445553316076,0.9013943717389346,0.9008359572446009,0.9005473351402604,0.9003983240983027,0.9003406114397629,0.9003790141322872,0.9005629483119253,0.9009907206032344,0.9003969271988949,0.9002498243184687,0.9001690988793108,0.9001219573029,0.9000985121906548,0.9001004465411983,0.9001421403584837,0.9001525551027206,0.9001056456286747,0.9000743851064927,0.900053339039886,0.9000400916717479,0.9000343363002041,0.900087413986725,0.900062346140913,0.900044490634798,0.9000318346232229,0.9000230783158796,0.9000593307070874,0.9000426188844497,0.9000305693191516,0.900021918559111,0.9000430218638885,0.90003098972892,0.9000222906489199,0.9000322261541708,0.9000232495942418,0.9000246072992668
302,0.9006199685590964,0.9008503917067405,0.9006587703002535,0.9007678144306996,0.9008852447797872,0.9010606770325313,0.9012912976214428,0.9014446881092161,0.9013642367785238,0.901077162346585,0.9007733036092972,0.9014132377467386,0.901613150292091,0.9016189971905016,0.9015678118248971,0.9015922246294599,0.9018084929364645,0.9022743364501852,0.9028244825860109,0.9030793799602826,0.9028147461874502,0.9025340289235313,0.9019553044103726,0.9014597125859526,0.9011535145341947,0.9010400325206244,0.901161781918584,0.901607317999458,0.9024220371936088,0.9034345883511978,0.9013508774035242,0.9008086013002601,0.900528833861397,0.9003846655089334,0.9003290556660541,0.9003668706717647,0.900546568870547,0.9009643263669963,0.9003838855804708,0.9002412908305312,0.900163186467199,0.9001176139756418,0.9000949788732775,0.9000969544343252,0.9001376113169645,0.9001473692667732,0.9001019933140231,0.9000717664113331,0.9000514214677475,0.9000386186866147,0.9000330631552105,0.9000844462183296,0.900060191038484,0.9000429221034213,0.9000306879111415,0.9000222271451928,0.9000573015193839,0.900041131700379,0.9000294802937182,0.9000211209292422,0.9000415300059096,0.9000298924166423,0.9000214845662493,0.900031090619784,0.9000224128143623,0.9000237255719238
